epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
23,0.5,0.0,0.0,0.0,0.0,0.5492957746478874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733041575492341,0.0,0.0,0.0,0.0,0.0,0.0,0.7520231213872832,0.0,0.25,0.0,0.5795454545454546,0.9646985705407085,0.7136752136752137,0.6894409937888198,0.0,0.0,0.8695652173913043,0.7438452520515827,0.7596638655462185,0.7875
24,0.625,0.0,0.0,0.0,0.0,0.5444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595049504950495,0.0,0.0,0.0,0.25,0.0,0.0,0.7431895573212258,0.0,0.47058823529411764,0.375,0.6078431372549019,0.9663677130044843,0.6751054852320675,0.7333333333333333,0.0,1.0,0.8813559322033898,0.7580739870816207,0.7625373630023248,0.8735632183908046
25,0.6835443037974683,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818847209515096,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7438245906189287,0.0,0.5833333333333334,0.18181818181818182,0.6153846153846154,0.9663677130044843,0.7131147540983607,0.7151515151515152,0.0,0.0,0.9117647058823529,0.744131455399061,0.7487603305785124,0.8658536585365854
26,0.7076923076923077,0.0,0.0,0.0,0.0,0.6228070175438597,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.7550178718724223,0.0,0.5882352941176471,0.6428571428571429,0.7117117117117117,0.9682084528113701,0.7139874739039666,0.7034883720930233,0.0,0.0,0.9166666666666666,0.748812351543943,0.7677100494233937,0.8235294117647058
27,0.743421052631579,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990740740740741,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.7563888888888889,0.0,0.6842105263157895,0.5,0.7651515151515151,0.9708822794301425,0.7279843444227005,0.7611111111111111,0.0,0.0,0.9037433155080213,0.7482517482517482,0.7701462087725264,0.782051282051282
28,0.7696629213483146,0.0,0.0,0.0,0.0,0.6546762589928058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190045248868778,0.0,0.0,0.0,0.0,1.0,0.0,0.7570275535763985,0.0,0.4,0.29411764705882354,0.6571428571428571,0.9697197197197197,0.7236286919831224,0.7679558011049724,0.0,1.0,0.927461139896373,0.7438253877082137,0.780246069719754,0.8765432098765432
29,0.7960199004975125,0.0,0.0,0.0,0.0,0.7252747252747253,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6032350142721218,0.16666666666666666,0.0,0.0,0.25,0.6666666666666666,0.0,0.7658495350803043,0.0,0.45,0.4230769230769231,0.71875,0.9697688944409744,0.732484076433121,0.7950310559006211,0.0,0.0,0.8911917098445595,0.7437425506555423,0.7721179624664879,0.8536585365853658
30,0.8078817733990148,0.0,0.0,0.0,0.0,0.7166666666666667,0.25,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6183970856102003,0.5,0.0,0.0,0.0,0.8,0.0,0.7692950682641404,0.0,0.39473684210526316,0.6,0.7328767123287672,0.9717004758327072,0.7755511022044088,0.7526881720430108,0.0,0.0,0.8784530386740331,0.7525773195876289,0.7794367153036986,0.8061224489795918
31,0.7801724137931034,0.0,1.0,1.0,0.0,0.6736842105263158,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085790884718498,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6923076923076923,0.0,0.7748821735514277,0.0,0.5428571428571428,0.4782608695652174,0.7777777777777778,0.9730576441102757,0.762993762993763,0.7382198952879581,0.0,0.0,0.8932584269662921,0.768348623853211,0.7887844190732035,0.8636363636363636
32,0.8082191780821918,0.0,0.5,0.4,0.0,0.6784140969162996,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263440860215054,0.625,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.7723102585487907,0.0,0.5333333333333333,0.4444444444444444,0.7549668874172185,0.9725563909774436,0.7623762376237624,0.7934782608695652,0.0,0.0,0.9109947643979057,0.7563073394495413,0.7870837537840565,0.8260869565217391
