epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
36,0.8606811145510835,0.5833333333333334,0.7906976744186046,0.7058823529411765,0.5,0.7904761904761904,0.6896551724137931,0.0,0.68,0.0,0.0,0.8,0.8125,0.0,0.0,0.0,0.6811079545454546,0.574468085106383,0.6086956521739131,0.0,0.5813953488372093,0.7764705882352941,0.0,0.8053240118311374,0.0,0.6271186440677966,0.7129629629629629,0.861904761904762,0.9808080808080808,0.7604166666666666,0.8232558139534883,0.7777777777777778,0.7,0.9146919431279621,0.7741935483870968,0.8227137669197755,0.875
37,0.8765060240963856,0.58,0.7037037037037037,0.6923076923076923,1.0,0.758957654723127,0.6296296296296297,0.0,0.5185185185185185,0.0,0.0,0.8,0.9090909090909091,0.0,0.0,0.0,0.6899501069137562,0.5625,0.7916666666666666,0.0,0.5609756097560976,0.8269230769230769,0.0,0.8162044589450789,0.0,0.6538461538461539,0.7047619047619048,0.8365384615384616,0.9798081776880363,0.7921146953405018,0.8109243697478992,0.3333333333333333,0.65,0.9136363636363637,0.780638516992791,0.8160613128957014,0.8504672897196262
38,0.8813559322033898,0.7073170731707317,0.7551020408163265,0.64,1.0,0.782608695652174,0.6521739130434783,0.0,0.5882352941176471,1.0,0.0,0.5882352941176471,0.8,0.0,0.0,0.0,0.6848441926345609,0.6065573770491803,0.4444444444444444,0.0,0.5,0.82,1.0,0.8091642801353814,0.0,0.684931506849315,0.6902654867256637,0.8536585365853658,0.9800681216096884,0.7876588021778584,0.8076923076923077,0.75,0.48148148148148145,0.8935185185185185,0.773784355179704,0.8134697920105646,0.8787878787878788
39,0.8694362017804155,0.7169811320754716,0.7547169811320755,0.65,0.8,0.8250728862973761,0.6363636363636364,0.0,0.696969696969697,0.0,0.0,0.7647058823529411,1.0,1.0,0.0,0.0,0.6886058032554848,0.6060606060606061,0.8695652173913043,0.0,0.5294117647058824,0.803921568627451,0.0,0.8254525803836801,0.0,0.65,0.6902654867256637,0.8878504672897196,0.9819398838090427,0.7682481751824818,0.8,0.7142857142857143,0.4772727272727273,0.926605504587156,0.782051282051282,0.8256911665542819,0.8673469387755102
40,0.8760563380281691,0.7014925373134329,0.8103448275862069,0.6666666666666666,0.8,0.8011869436201781,0.7307692307692307,0.0,0.65,1.0,0.0,0.8125,0.9285714285714286,0.0,0.0,0.0,0.6815680880330124,0.4827586206896552,0.7,1.0,0.5531914893617021,0.8584905660377359,0.0,0.8225,0.0,0.7,0.7217391304347827,0.8721461187214612,0.9819284721344623,0.7943262411347518,0.8067632850241546,0.4666666666666667,0.53125,0.9339622641509434,0.7891260162601627,0.8241539482415395,0.8762886597938144
41,0.875,0.7096774193548387,0.8125,0.7,0.6,0.8248587570621468,0.5333333333333333,0.0,0.782608695652174,0.6666666666666666,0.0,0.7692307692307693,0.7692307692307693,0.0,0.0,0.0,0.6932685634975712,0.5333333333333333,0.6666666666666666,1.0,0.6166666666666667,0.8037383177570093,1.0,0.8343541202672605,0.0,0.6153846153846154,0.704,0.8715596330275229,0.9819284721344623,0.8066783831282952,0.7740585774058577,0.625,0.48484848484848486,0.9019607843137255,0.7804139323573952,0.8199545011374716,0.8163265306122449
42,0.8930635838150289,0.7076923076923077,0.7916666666666666,0.6666666666666666,0.25,0.8069164265129684,0.8095238095238095,0.0,0.625,1.0,0.0,0.7368421052631579,0.9166666666666666,0.0,0.0,0.0,0.6983805668016194,0.5945945945945946,0.696969696969697,0.6666666666666666,0.6122448979591837,0.8407079646017699,0.0,0.8065445026178011,0.0,0.6610169491525424,0.6904761904761905,0.8433179723502304,0.98091988880465,0.7885304659498208,0.7802690582959642,1.0,0.6153846153846154,0.9166666666666666,0.7828100874935666,0.8291708291708292,0.87
43,0.8796561604584527,0.75,0.7843137254901961,0.7352941176470589,0.3333333333333333,0.8231884057971014,0.6785714285714286,0.0,0.7777777777777778,0.5,0.0,0.8333333333333334,0.8,1.0,0.0,0.0,0.6912257200267917,0.6282051282051282,0.625,1.0,0.5952380952380952,0.808,0.0,0.8271638541099618,0.0,0.6551724137931034,0.7355371900826446,0.8726415094339622,0.9811868686868687,0.7888513513513513,0.8410041841004184,0.7222222222222222,0.6,0.9320388349514563,0.789042498719918,0.828590337524818,0.8969072164948454
44,0.8879310344827587,0.7681159420289855,0.7868852459016393,0.59375,1.0,0.833810888252149,0.6296296296296297,0.0,0.7027027027027027,1.0,0.0,0.7407407407407407,0.8823529411764706,1.0,0.0,0.0,0.6938239159001314,0.5443037974683544,0.7631578947368421,0.6,0.6363636363636364,0.8347826086956521,0.0,0.815639564992232,0.0,0.7391304347826086,0.7416666666666667,0.8666666666666667,0.9840324420225574,0.7956989247311828,0.8165938864628821,0.5833333333333334,0.625,0.9276018099547512,0.7954545454545454,0.8441775108441775,0.9108910891089109
45,0.8756756756756757,0.7236842105263158,0.7741935483870968,0.6521739130434783,0.5,0.8169398907103825,0.6428571428571429,0.0,0.717948717948718,1.0,0.0,0.8,0.8,1.0,0.0,0.0,0.6919494344644045,0.5955056179775281,0.7380952380952381,0.75,0.42592592592592593,0.8301886792452831,0.0,0.8296791443850268,0.0,0.6962025316455697,0.7286821705426356,0.8683127572016461,0.9844047166222899,0.7785467128027682,0.8291666666666667,0.6428571428571429,0.6666666666666666,0.9209302325581395,0.7894467213114754,0.8302448709463931,0.8846153846153846
