Executing COFGA_resnet152_dropOut_weightDecay_batchNorm_300epochs
Total number of images:  11617
Number of train images:  8132
Number of validation images:  3485

Dataloader completed
USING CUDA!
Network constructed
[1], Train loss: 7.054, Val loss: 6.174, Train mAP: 9.455 %, Val mAP: 8.944 %
[282], Train loss: 0.401, Val loss: 7.349, Train mAP: 98.566 %, Val mAP: 62.933 %
[283], Train loss: 0.361, Val loss: 7.235, Train mAP: 98.913 %, Val mAP: 61.385 %
[284], Train loss: 0.359, Val loss: 7.389, Train mAP: 99.020 %, Val mAP: 61.701 %
[285], Train loss: 0.351, Val loss: 7.597, Train mAP: 99.087 %, Val mAP: 60.835 %
[286], Train loss: 0.375, Val loss: 7.684, Train mAP: 98.978 %, Val mAP: 62.568 %
[287], Train loss: 0.393, Val loss: 7.343, Train mAP: 98.851 %, Val mAP: 62.019 %
[288], Train loss: 0.380, Val loss: 7.327, Train mAP: 98.293 %, Val mAP: 59.585 %
[289], Train loss: 0.370, Val loss: 7.677, Train mAP: 98.619 %, Val mAP: 59.509 %
[290], Train loss: 0.378, Val loss: 7.336, Train mAP: 96.210 %, Val mAP: 59.998 %
[291], Train loss: 0.341, Val loss: 7.453, Train mAP: 99.212 %, Val mAP: 59.509 %
[292], Train loss: 0.362, Val loss: 7.433, Train mAP: 98.965 %, Val mAP: 63.505 %
[293], Train loss: 0.370, Val loss: 7.407, Train mAP: 98.839 %, Val mAP: 61.168 %
[294], Train loss: 0.345, Val loss: 7.450, Train mAP: 98.639 %, Val mAP: 58.077 %
[295], Train loss: 0.344, Val loss: 7.706, Train mAP: 98.627 %, Val mAP: 61.402 %
[296], Train loss: 0.352, Val loss: 7.623, Train mAP: 99.067 %, Val mAP: 62.510 %
[297], Train loss: 0.344, Val loss: 7.511, Train mAP: 99.204 %, Val mAP: 62.875 %
[298], Train loss: 0.317, Val loss: 7.982, Train mAP: 99.086 %, Val mAP: 59.166 %
[299], Train loss: 0.327, Val loss: 7.800, Train mAP: 98.972 %, Val mAP: 59.725 %
[300], Train loss: 0.362, Val loss: 7.609, Train mAP: 98.903 %, Val mAP: 60.404 %

Finished Training 

